0 1 2 3 4 5 
185.961169 41.666665 83.333329 229.166656 145.833326 104.166662 
185.961169 62.499997 187.499991 145.833326 145.833326 124.999994 
159.395288 166.666659 187.499991 104.166662 166.666659 41.666665 
150.539994 104.166662 229.166656 104.166662 62.499997 62.499997 
159.395288 145.833326 187.499991 124.999994 20.833332 124.999994 
185.961169 208.333323 83.333329 62.499997 83.333329 104.166662 
177.105875 20.833332 208.333323 41.666665 83.333329 20.833332 
159.395288 62.499997 104.166662 104.166662 83.333329 145.833326 
168.250581 166.666659 124.999994 104.166662 124.999994 41.666665 
159.395288 124.999994 208.333323 83.333329 145.833326 104.166662 
239.092932 145.833326 20.833332 124.999994 62.499997 104.166662 
79.697644 145.833326 124.999994 124.999994 62.499997 41.666665 
185.961169 20.833332 145.833326 62.499997 208.333323 145.833326 
141.684700 166.666659 104.166662 41.666665 145.833326 83.333329 
132.829406 83.333329 124.999994 187.499991 145.833326 104.166662 
168.250581 104.166662 83.333329 124.999994 124.999994 145.833326 
88.552938 208.333323 62.499997 124.999994 124.999994 104.166662 
141.684700 104.166662 62.499997 104.166662 124.999994 104.166662 
123.974113 83.333329 41.666665 104.166662 83.333329 145.833326 
115.118819 187.499991 166.666659 41.666665 145.833326 166.666659 
177.105875 124.999994 41.666665 20.833332 104.166662 83.333329 
159.395288 104.166662 124.999994 104.166662 83.333329 124.999994 
194.816463 104.166662 104.166662 83.333329 41.666665 166.666659 
150.539994 145.833326 166.666659 145.833326 83.333329 62.499997 
132.829406 83.333329 145.833326 166.666659 62.499997 41.666665 
123.974113 145.833326 124.999994 145.833326 124.999994 104.166662 
132.829406 83.333329 83.333329 104.166662 83.333329 166.666659 
132.829406 62.499997 41.666665 104.166662 41.666665 145.833326 
141.684700 145.833326 62.499997 62.499997 41.666665 83.333329 
97.408231 20.833332 104.166662 83.333329 83.333329 83.333329 
168.250581 62.499997 145.833326 62.499997 166.666659 104.166662 
97.408231 83.333329 104.166662 41.666665 62.499997 83.333329 
132.829406 104.166662 83.333329 124.999994 83.333329 41.666665 
70.842350 124.999994 41.666665 62.499997 104.166662 124.999994 
97.408231 124.999994 20.833332 124.999994 62.499997 124.999994 
159.395288 124.999994 104.166662 62.499997 83.333329 83.333329 
70.842350 83.333329 83.333329 166.666659 187.499991 145.833326 
88.552938 83.333329 166.666659 104.166662 62.499997 104.166662 
97.408231 104.166662 145.833326 208.333323 104.166662 83.333329 
132.829406 83.333329 187.499991 145.833326 62.499997 124.999994 
141.684700 83.333329 104.166662 145.833326 83.333329 124.999994 
141.684700 83.333329 124.999994 62.499997 208.333323 83.333329 
212.527050 145.833326 83.333329 83.333329 41.666665 124.999994 
70.842350 187.499991 41.666665 83.333329 0.000000 83.333329 
70.842350 104.166662 83.333329 83.333329 62.499997 62.499997 
123.974113 41.666665 104.166662 0.000000 104.166662 104.166662 
115.118819 166.666659 104.166662 124.999994 104.166662 83.333329 
61.987056 83.333329 62.499997 124.999994 124.999994 83.333329 
115.118819 104.166662 104.166662 83.333329 41.666665 104.166662 
106.263525 62.499997 62.499997 83.333329 62.499997 83.333329 
132.829406 104.166662 83.333329 104.166662 187.499991 166.666659 
